title,property_size,bedrooms,bathrooms,furnishing,region,region_name,region_parent_name,is_boost,price
2bdrm Penthouse in Ikate for sale,500.0,2,2,semi-furnished,"Lekki, Ikate",Ikate,Lekki,False,"₦ 260,000,000"
2bdrm Apartment in Ajah for sale,200.0,2,3,unfurnished,"Lagos State, Ajah",Ajah,Lagos State,False,"₦ 80,000,000"
4bdrm Duplex in Ogba for sale,500.0,4,4,semi-furnished,"Ogba, Aguda / Ogba",Aguda / Ogba,Ogba,False,"₦ 260,000,000"
4bdrm Duplex in Aguda / Surulere for sale,500.0,4,4,semi-furnished,"Surulere, Aguda / Surulere",Aguda / Surulere,Surulere,False,"₦ 300,000,000"
4bdrm Duplex in Oko-Oba for sale,500.0,4,4,semi-furnished,"Agege, Oko-Oba",Oko-Oba,Agege,False,"₦ 550,000,000"
5bdrm Duplex in Lekki Phase 1 for sale,500.0,5,5,semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,False,"₦ 850,000,000"
4bdrm Duplex in Berger for sale,500.0,4,4,semi-furnished,"Ojodu, Berger",Berger,Ojodu,False,"₦ 130,000,000"
6bdrm Duplex in Osapa london for sale,500.0,6,6,semi-furnished,"Lekki, Osapa london",Osapa london,Lekki,False,"₦ 2,100,000,000"
4bdrm Duplex in Anthony Village for sale,500.0,4,4,semi-furnished,"Maryland, Anthony Village",Anthony Village,Maryland,False,"₦ 350,000,000"
4bdrm Duplex in Ado / Ajah for sale,500.0,4,4,semi-furnished,"Ajah, Ado / Ajah",Ado / Ajah,Ajah,False,"₦ 135,000,000"
3bdrm Duplex in Ado / Ajah for sale,500.0,3,3,semi-furnished,"Ajah, Ado / Ajah",Ado / Ajah,Ajah,False,"₦ 120,000,000"
4bdrm Duplex in Adeniyi Jones for sale,500.0,4,4,semi-furnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,False,"₦ 400,000,000"
4bdrm Duplex in Adeniyi Jones for sale,500.0,4,4,semi-furnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,False,"₦ 380,000,000"
4bdrm Duplex in LSDPC Maryland Estate for sale,500.0,4,4,semi-furnished,"Maryland, LSDPC Maryland Estate",LSDPC Maryland Estate,Maryland,False,"₦ 290,000,000"
2bdrm Apartment in Lekki Phase 1 for sale,500.0,2,2,semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,False,"₦ 305,000,000"
4bdrm Duplex in Berger for sale,500.0,4,4,semi-furnished,"Ojodu, Berger",Berger,Ojodu,False,"₦ 560,000,000"
5bdrm Duplex in Lekki Phase 2 for sale,500.0,5,5,semi-furnished,"Lekki, Lekki Phase 2",Lekki Phase 2,Lekki,False,"₦ 550,000,000"
5bdrm Duplex in Ikate for sale,500.0,5,5,semi-furnished,"Lekki, Ikate",Ikate,Lekki,False,"₦ 1,350,000,000"
4bdrm Duplex in Lekki Phase 1 for sale,500.0,4,4,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,False,"₦ 700,000,000"
4bdrm Duplex in Lekki for sale,200.0,4,5,semi-furnished,"Lagos State, Lekki",Lekki,Lagos State,False,"₦ 260,000,000"
1bdrm Apartment in Lekki Expressway for sale,500.0,1,1,semi-furnished,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,False,"₦ 85,000,000"
"6bdrm Bungalow in Ogba Ayo, Ogunlana for sale",648.0,6,8,semi-furnished,"Surulere, Ogunlana",Ogunlana,Surulere,False,"₦ 17,000,000"
4bdrm Duplex in Ikota for sale,500.0,4,4,semi-furnished,"Lekki, Ikota",Ikota,Lekki,False,"₦ 195,000,000"
5bdrm Duplex in Ikoyi S.W for sale,500.0,5,5,semi-furnished,"Ikoyi, Ikoyi S.W",Ikoyi S.W,Ikoyi,False,"₦ 1,750,000,000"
4bdrm Duplex in Ado / Ajah for sale,500.0,4,4,semi-furnished,"Ajah, Ado / Ajah",Ado / Ajah,Ajah,False,"₦ 130,000,000"
"3bdrm Bungalow in Kajola Ogba Ayo, Ado-Odo/Ota for sale",500.0,3,4,semi-furnished,"Ogun State, Ado-Odo/Ota",Ado-Odo/Ota,Ogun State,enterprise,"₦ 4,500,000"
4bdrm Duplex in Lekki Expressway for sale,500.0,4,4,semi-furnished,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,False,"₦ 200,000,000"
4bdrm Duplex in Adeniyi Jones for sale,500.0,4,4,semi-furnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,False,"₦ 400,000,000"
1bdrm Apartment in Ajah for sale,500.0,1,1,unfurnished,"Lagos State, Ajah",Ajah,Lagos State,False,"₦ 55,000,000"
3bdrm Duplex in Ogba GRA for sale,500.0,3,3,semi-furnished,"Ogba, Ogba GRA",Ogba GRA,Ogba,False,"₦ 210,000,000"
2bdrm Penthouse in Ikate for sale,500.0,2,2,unfurnished,"Lekki, Ikate",Ikate,Lekki,False,"₦ 270,000,000"
5bdrm Duplex in Off Lekki-Epe Expressway for sale,500.0,5,5,semi-furnished,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Ajah,False,"₦ 420,000,000"
5bdrm Duplex in Apo Resettlement for sale,500.0,5,5,unfurnished,"Apo District, Apo Resettlement",Apo Resettlement,Apo District,diamond,"₦ 400,000,000"
2bdrm Block of Flats in Ilogbo Ota Ogun for sale,600.0,2,3,semi-furnished,"Ogun State, Ado-Odo/Ota",Ado-Odo/Ota,Ogun State,enterprise,"₦ 28,000,000"
4bdrm Duplex in Ogba Bus-Stop for sale,400.0,4,4,semi-furnished,"Ogba, Ogba Bus-Stop",Ogba Bus-Stop,Ogba,vip_gold,"₦ 260,000,000"
"1bdrm Bungalow in Ughoton, Warri for sale",1848.0,1,1,unfurnished,"Delta State, Warri",Warri,Delta State,vip_gold,"₦ 55,000,000"
"5bdrm Duplex in Pleasant View, Sabon Lugbe for sale",400.0,5,5,unfurnished,"Lugbe District, Sabon Lugbe",Sabon Lugbe,Lugbe District,diamond,"₦ 80,000,000"
"3bdrm Duplex in Gbagada, Medina for sale",300.0,3,4,semi-furnished,"Gbagada, Medina",Medina,Gbagada,enterprise,"₦ 210,000,000"
6bdrm Duplex in Victoria Island Extension for sale,500.0,6,6,semi-furnished,"Victoria Island, Victoria Island Extension",Victoria Island Extension,Victoria Island,False,"₦ 1,800,000,000"
Furnished 2bdrm Apartment in Ikate for sale,500.0,2,2,furnished,"Lekki, Ikate",Ikate,Lekki,False,"₦ 245,000,000"
3bdrm Apartment in Victoria Island Extension for sale,500.0,3,3,semi-furnished,"Victoria Island, Victoria Island Extension",Victoria Island Extension,Victoria Island,False,"₦ 700,000,000"
4bdrm Duplex in Ikota for sale,200.0,4,5,semi-furnished,"Lekki, Ikota",Ikota,Lekki,False,"₦ 230,000,000"
Furnished 5bdrm Duplex in Lekki Ologolo for sale,580.0,5,5,furnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,"₦ 420,000,000"
4bdrm Duplex in Victoria Island Extension for sale,500.0,4,4,semi-furnished,"Victoria Island, Victoria Island Extension",Victoria Island Extension,Victoria Island,False,"₦ 1,000,000,000"
2bdrm Apartment in Lekki Phase 1 for sale,500.0,2,2,semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,False,"₦ 270,000,000"
5bdrm Duplex in Lekki Expressway for sale,500.0,5,5,semi-furnished,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,False,"₦ 650,000,000"
3bdrm Duplex in Thomas Estate for sale,500.0,3,3,semi-furnished,"Ajah, Thomas Estate",Thomas Estate,Ajah,False,"₦ 125,000,000"
4bdrm Duplex in Bye Pass Ilupeju for sale,500.0,4,4,semi-furnished,"Ilupeju, Bye Pass Ilupeju",Bye Pass Ilupeju,Ilupeju,False,"₦ 500,000,000"
4bdrm Duplex in Ogudu GRA for sale,500.0,4,4,semi-furnished,"Ogudu, Ogudu GRA",Ogudu GRA,Ogudu,False,"₦ 380,000,000"
4bdrm Duplex in Osapa london for sale,500.0,4,4,semi-furnished,"Lekki, Osapa london",Osapa london,Lekki,False,"₦ 250,000,000"
4bdrm Duplex in Ado / Ajah for sale,500.0,4,4,semi-furnished,"Ajah, Ado / Ajah",Ado / Ajah,Ajah,False,"₦ 170,000,000"
4bdrm Duplex in Ikota for sale,500.0,4,4,semi-furnished,"Lekki, Ikota",Ikota,Lekki,False,"₦ 165,000,000"
4bdrm Duplex in GRA Phase 1 for sale,500.0,4,4,semi-furnished,"Magodo, GRA Phase 1",GRA Phase 1,Magodo,False,"₦ 290,000,000"
5bdrm Duplex in Osapa london for sale,500.0,5,5,semi-furnished,"Lekki, Osapa london",Osapa london,Lekki,False,"₦ 300,000,000"
4bdrm Duplex in Ikota for sale,450.0,4,4,semi-furnished,"Lekki, Ikota",Ikota,Lekki,vip_gold,"₦ 230,000,000"
5bdrm Duplex in Chevron for sale,450.0,5,5,semi-furnished,"Lekki, Chevron",Chevron,Lekki,vip_gold,"₦ 500,000,000"
3bdrm Apartment in Sabo / Yaba for sale,500.0,3,3,semi-furnished,"Yaba, Sabo / Yaba",Sabo / Yaba,Yaba,False,"₦ 225,000,000"
2bdrm Apartment in Ologolo for sale,500.0,2,2,semi-furnished,"Lekki, Ologolo",Ologolo,Lekki,False,"₦ 150,000,000"
2bdrm Apartment in Lekki Expressway for sale,500.0,2,2,semi-furnished,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,False,"₦ 80,000,000"
3bdrm Bungalow in Abraham Adesanya for sale,500.0,3,3,semi-furnished,"Surulere, Abraham Adesanya",Abraham Adesanya,Surulere,False,"₦ 115,000,000"
2bdrm Apartment in Papa Ajao / Surulere for sale,500.0,2,2,semi-furnished,"Surulere, Papa Ajao / Surulere",Papa Ajao / Surulere,Surulere,False,"₦ 95,000,000"
1bdrm Apartment in Ologolo for sale,500.0,1,1,semi-furnished,"Lekki, Ologolo",Ologolo,Lekki,False,"₦ 110,000,000"
5bdrm Duplex in Ikota for sale,500.0,5,5,semi-furnished,"Lekki, Ikota",Ikota,Lekki,vip_gold,"₦ 750,000,000"
4bdrm Duplex in Lekki for sale,500.0,4,4,unfurnished,"Lagos State, Lekki",Lekki,Lagos State,False,"₦ 220,000,000"
6bdrm Duplex in Ikoyi S.W for sale,500.0,6,6,semi-furnished,"Ikoyi, Ikoyi S.W",Ikoyi S.W,Ikoyi,False,"₦ 2,700,000,000"
1bdrm Apartment in Lekki Expressway for sale,500.0,1,1,semi-furnished,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,False,"₦ 80,000,000"
5bdrm Duplex in Chevron for sale,500.0,5,5,semi-furnished,"Lekki, Chevron",Chevron,Lekki,False,"₦ 380,000,000"
4bdrm Duplex in Lekki for sale,500.0,4,4,unfurnished,"Lagos State, Lekki",Lekki,Lagos State,False,"₦ 210,000,000"
5bdrm Duplex in Allen Avenue for sale,500.0,5,5,semi-furnished,"Ikeja, Allen Avenue",Allen Avenue,Ikeja,False,"₦ 620,000,000"
4bdrm Duplex in Chevron for sale,500.0,4,4,semi-furnished,"Lekki, Chevron",Chevron,Lekki,False,"₦ 320,000,000"
2bdrm Apartment in Ajah for sale,200.0,2,3,semi-furnished,"Lagos State, Ajah",Ajah,Lagos State,False,"₦ 70,000,000"
6bdrm Duplex in Banana Island for sale,500.0,6,6,semi-furnished,"Ikoyi, Banana Island",Banana Island,Ikoyi,False,"₦ 4,500,000,000"
5bdrm Duplex in Lekki Phase 1 for sale,500.0,5,5,semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,False,"₦ 1,900,000,000"
"6bdrm Mansion in Okebadan Estate, Ibadan for sale",1100.0,6,6,unfurnished,"Oyo State, Ibadan",Ibadan,Oyo State,False,"₦ 170,000,000"
4bdrm House in Osogbo for sale,400.0,4,3,unfurnished,"Osun State, Osogbo",Osogbo,Osun State,False,"₦ 30,000,000"
4bdrm Duplex in Opebi for sale,500.0,4,4,semi-furnished,"Ikeja, Opebi",Opebi,Ikeja,False,"₦ 450,000,000"
4bdrm Duplex in Opebi for sale,500.0,4,4,semi-furnished,"Ikeja, Opebi",Opebi,Ikeja,False,"₦ 350,000,000"
6bdrm Duplex in Ikoyi S.W for sale,500.0,6,6,semi-furnished,"Ikoyi, Ikoyi S.W",Ikoyi S.W,Ikoyi,False,"₦ 2,700,000,000"
3bdrm Apartment in Allen Avenue for sale,500.0,3,3,semi-furnished,"Ikeja, Allen Avenue",Allen Avenue,Ikeja,False,"₦ 300,000,000"
4bdrm Duplex in Magodo Isheri for sale,500.0,4,4,semi-furnished,"Ojodu, Magodo Isheri",Magodo Isheri,Ojodu,False,"₦ 400,000,000"
3bdrm Apartment in Aguda / Surulere for sale,500.0,3,3,semi-furnished,"Surulere, Aguda / Surulere",Aguda / Surulere,Surulere,False,"₦ 120,000,000"
3bdrm Apartment in Opebi for sale,500.0,3,3,semi-furnished,"Ikeja, Opebi",Opebi,Ikeja,False,"₦ 350,000,000"
3bdrm Apartment in Ikeja GRA for sale,500.0,3,3,semi-furnished,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,False,"₦ 600,000,000"
Furnished 3bdrm Duplex in Alagbado Lagos for sale,202.0,3,3,furnished,"Ifako-Ijaiye, Alagbado",Alagbado,Ifako-Ijaiye,enterprise,"₦ 50,000,000"
Furnished 3bdrm Block of Flats in Falola Ipaja Lagos for sale,600.0,3,4,furnished,"Ipaja, Ipaja / Ipaja",Ipaja / Ipaja,Ipaja,enterprise,"₦ 45,000,000"
2bdrm Apartment in Lekki Phase One for sale,500.0,2,2,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,False,"₦ 300,000,000"
4bdrm Maisonette in Old Ikoyi for sale,500.0,4,4,semi-furnished,"Ikoyi, Old Ikoyi",Old Ikoyi,Ikoyi,False,"₦ 400,000,000"
5bdrm Duplex in Lekki for sale,200.0,5,6,semi-furnished,"Lagos State, Lekki",Lekki,Lagos State,False,"₦ 370,000,000"
4bdrm Duplex in LSDPC Maryland Estate for sale,500.0,4,4,semi-furnished,"Maryland, LSDPC Maryland Estate",LSDPC Maryland Estate,Maryland,False,"₦ 340,000,000"
3bdrm Duplex in Abraham Adesanya Estate for sale,500.0,3,3,semi-furnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Ajah,False,"₦ 110,000,000"
4bdrm Duplex in Lekki for sale,500.0,4,4,unfurnished,"Lagos State, Lekki",Lekki,Lagos State,False,"₦ 250,000,000"
Furnished 4bdrm Duplex in Ikate for sale,500.0,4,4,furnished,"Lekki, Ikate",Ikate,Lekki,False,"₦ 350,000,000"
4bdrm Apartment in Ikeja GRA for sale,500.0,4,4,semi-furnished,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,False,"₦ 500,000,000"
4bdrm Duplex in Oregun for sale,500.0,4,4,semi-furnished,"Ikeja, Oregun",Oregun,Ikeja,False,"₦ 310,000,000"
4bdrm Duplex in Adeniyi Jones for sale,500.0,4,4,semi-furnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,False,"₦ 450,000,000"
Furnished 5bdrm Mansion in Lekki for sale,750.0,5,6,furnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,"₦ 1,000,000,000"
3bdrm Apartment in Ikoyi S.W for sale,500.0,3,3,semi-furnished,"Ikoyi, Ikoyi S.W",Ikoyi S.W,Ikoyi,False,"₦ 600,000,000"
4bdrm Duplex in Ibeshe / Amuwo-Odofin for sale,500.0,4,4,semi-furnished,"Amuwo-Odofin, Ibeshe / Amuwo-Odofin",Ibeshe / Amuwo-Odofin,Amuwo-Odofin,False,"₦ 400,000,000"
5bdrm Duplex in Chevron for sale,500.0,5,5,semi-furnished,"Lekki, Chevron",Chevron,Lekki,False,"₦ 350,000,000"
5bdrm Duplex in Omole Phase 1 for sale,500.0,5,5,semi-furnished,"Ikeja, Omole Phase 1",Omole Phase 1,Ikeja,False,"₦ 700,000,000"
4bdrm Duplex in Ikeja GRA for sale,500.0,4,4,semi-furnished,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,False,"₦ 950,000,000"
5bdrm Duplex in GRA Phase 2 Shangisha for sale,500.0,5,5,semi-furnished,"Magodo, GRA Phase 2 Shangisha",GRA Phase 2 Shangisha,Magodo,False,"₦ 750,000,000"
2bdrm Apartment in Lekki Phase 1 for sale,500.0,2,2,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,False,"₦ 380,000,000"
2bdrm Apartment in Oworonshoki / Gbagada for sale,500.0,2,2,semi-furnished,"Gbagada, Oworonshoki / Gbagada",Oworonshoki / Gbagada,Gbagada,False,"₦ 90,000,000"
4bdrm Duplex in Ikota for sale,500.0,4,4,semi-furnished,"Lekki, Ikota",Ikota,Lekki,False,"₦ 200,000,000"
4bdrm Duplex in Ikota for sale,500.0,4,4,semi-furnished,"Lekki, Ikota",Ikota,Lekki,False,"₦ 280,000,000"
Furnished 5bdrm Duplex in Garden Estate for sale,520.0,5,5,furnished,"Ajah, Eden Garden Estate",Eden Garden Estate,Ajah,enterprise,"₦ 400,000,000"
2bdrm Apartment in Lekki Phase 1 for sale,500.0,2,2,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,False,"₦ 300,000,000"
3bdrm Apartment in Sabo / Yaba for sale,500.0,3,3,semi-furnished,"Yaba, Sabo / Yaba",Sabo / Yaba,Yaba,False,"₦ 185,000,000"
5bdrm Duplex in Ikate for sale,500.0,5,5,semi-furnished,"Lekki, Ikate",Ikate,Lekki,False,"₦ 1,300,000,000"
3bdrm Apartment in Ajah for sale,200.0,3,3,semi-furnished,"Lagos State, Ajah",Ajah,Lagos State,False,"₦ 85,000,000"
Furnished 5bdrm Duplex in Chevron for sale,400.0,5,5,furnished,"Lekki, Chevron",Chevron,Lekki,False,"₦ 480,000,000"
5bdrm Duplex in Osapa london for sale,500.0,5,5,semi-furnished,"Lekki, Osapa london",Osapa london,Lekki,False,"₦ 1,700,000,000"
Furnished 5bdrm Duplex in Chevron for sale,500.0,5,5,furnished,"Lekki, Chevron",Chevron,Lekki,False,"₦ 480,000,000"
4bdrm Duplex in Chevron for sale,500.0,4,4,semi-furnished,"Lekki, Chevron",Chevron,Lekki,False,"₦ 250,000,000"
5bdrm Duplex in Chevron for sale,500.0,5,5,semi-furnished,"Lekki, Chevron",Chevron,Lekki,False,"₦ 450,000,000"
4bdrm Duplex in Ologolo for sale,500.0,4,4,semi-furnished,"Lekki, Ologolo",Ologolo,Lekki,False,"₦ 200,000,000"
4bdrm Duplex in Omole Phase 2 for sale,500.0,4,4,semi-furnished,"Ikeja, Omole Phase 2",Omole Phase 2,Ikeja,False,"₦ 450,000,000"
5bdrm Duplex in Ikate for sale,600.0,5,5,semi-furnished,"Lekki, Ikate",Ikate,Lekki,vip_gold,"₦ 1,300,000,000"
4bdrm Duplex in GRA Phase 1 for sale,450.0,4,4,semi-furnished,"Magodo, GRA Phase 1",GRA Phase 1,Magodo,vip_gold,"₦ 450,000,000"
3bdrm Apartment in Osapa london for sale,500.0,3,3,semi-furnished,"Lekki, Osapa london",Osapa london,Lekki,False,"₦ 75,000,000"
2bdrm Apartment in Thomas Estate for sale,500.0,2,2,semi-furnished,"Ajah, Thomas Estate",Thomas Estate,Ajah,False,"₦ 70,000,000"
4bdrm Duplex in Ikeja Gra for sale,500.0,4,4,semi-furnished,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,False,"₦ 550,000,000"
4bdrm Duplex in Ogudu GRA for sale,500.0,4,4,semi-furnished,"Ogudu, Ogudu GRA",Ogudu GRA,Ogudu,False,"₦ 550,000,000"
4bdrm Duplex in Adeniyi Jones for sale,500.0,4,4,semi-furnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,False,"₦ 310,000,000"
2bdrm Apartment in Ologolo for sale,500.0,2,2,unfurnished,"Lekki, Ologolo",Ologolo,Lekki,False,"₦ 120,000,000"
4bdrm Duplex in GRA Phase 1 for sale,500.0,4,4,semi-furnished,"Magodo, GRA Phase 1",GRA Phase 1,Magodo,False,"₦ 185,000,000"
5bdrm Duplex in Ikate for sale,350.0,5,5,semi-furnished,"Lekki, Ikate",Ikate,Lekki,vip_gold,"₦ 400,000,000"
Furnished 6bdrm Duplex in Lekki for sale,640.0,6,6,furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 1,400,000,000"
5bdrm Duplex in Papa Ajao Surulere for sale,500.0,5,5,semi-furnished,"Surulere, Papa Ajao / Surulere",Papa Ajao / Surulere,Surulere,False,"₦ 700,000,000"
2bdrm Apartment in Ikate for sale,500.0,2,2,unfurnished,"Lekki, Ikate",Ikate,Lekki,False,"₦ 140,000,000"
5bdrm Duplex in Lekki for sale,500.0,5,5,unfurnished,"Lagos State, Lekki",Lekki,Lagos State,False,"₦ 650,000,000"
4bdrm Duplex in Aguda / Surulere for sale,500.0,4,4,semi-furnished,"Surulere, Aguda / Surulere",Aguda / Surulere,Surulere,False,"₦ 350,000,000"
4bdrm Duplex in Ogudu GRA for sale,500.0,4,4,semi-furnished,"Ogudu, Ogudu GRA",Ogudu GRA,Ogudu,False,"₦ 450,000,000"
3bdrm Duplex in Ado / Ajah for sale,500.0,3,3,semi-furnished,"Ajah, Ado / Ajah",Ado / Ajah,Ajah,False,"₦ 150,000,000"
15bdrm Block of Flats in Alagbado Lagos State for sale,648.0,15,17,semi-furnished,"Ifako-Ijaiye, Alagbado",Alagbado,Ifako-Ijaiye,enterprise,"₦ 160,000,000"
4bdrm Duplex in Chevron for sale,350.0,4,4,semi-furnished,"Lekki, Chevron",Chevron,Lekki,vip_gold,"₦ 300,000,000"
Furnished 2bdrm Apartment in Surulere for sale,420.0,2,2,furnished,"Surulere, Aguda / Surulere",Aguda / Surulere,Surulere,enterprise,"₦ 120,000,000"
2bdrm Apartment in Lekki Phase 1 for sale,500.0,2,2,semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,False,"₦ 280,000,000"
3bdrm Apartment in Lekki Phase 1 for sale,500.0,3,3,semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,False,"₦ 400,000,000"
2bdrm Penthouse in Ologolo for sale,500.0,2,2,unfurnished,"Lekki, Ologolo",Ologolo,Lekki,False,"₦ 150,000,000"
2bdrm Apartment in Victoria Island Extension for sale,500.0,2,2,semi-furnished,"Victoria Island, Victoria Island Extension",Victoria Island Extension,Victoria Island,False,"₦ 650,000,000"
4bdrm Duplex in Sabo / Yaba for sale,500.0,4,4,semi-furnished,"Yaba, Sabo / Yaba",Sabo / Yaba,Yaba,False,"₦ 250,000,000"
5bdrm Duplex in Ikota for sale,500.0,5,5,semi-furnished,"Lekki, Ikota",Ikota,Lekki,False,"₦ 300,000,000"
5bdrm Duplex in Off Lekki-Epe Expressway for sale,500.0,5,5,semi-furnished,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Ajah,False,"₦ 500,000,000"
5bdrm Duplex in Ikoyi S.W for sale,500.0,5,5,semi-furnished,"Ikoyi, Ikoyi S.W",Ikoyi S.W,Ikoyi,False,"₦ 1,300,000,000"
5bdrm Duplex in Ado / Ajah for sale,500.0,5,5,semi-furnished,"Ajah, Ado / Ajah",Ado / Ajah,Ajah,False,"₦ 310,000,000"
5bdrm Duplex in Lekki Phase 1 for sale,350.0,5,5,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,False,"₦ 850,000,000"
4bdrm Duplex in Ologolo for sale,500.0,4,4,semi-furnished,"Lekki, Ologolo",Ologolo,Lekki,False,"₦ 400,000,000"
5bdrm Duplex in Chevron for sale,500.0,5,5,semi-furnished,"Lekki, Chevron",Chevron,Lekki,False,"₦ 450,000,000"
"Furnished 4bdrm Duplex in Osongama Estate, Uyo for sale",300.0,4,5,furnished,"Akwa Ibom State, Uyo",Uyo,Akwa Ibom State,False,"₦ 120,000,000"
8bdrm House in Eleyele for sale,624.0,8,8,unfurnished,"Ibadan, Eleyele",Eleyele,Ibadan,False,"₦ 250,000,000"
4bdrm Duplex in Opebi for sale,500.0,4,4,semi-furnished,"Ikeja, Opebi",Opebi,Ikeja,False,"₦ 600,000,000"
5bdrm Duplex in Lekki Phase 1 for sale,500.0,5,5,semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,False,"₦ 850,000,000"
4bdrm Duplex in Lekki for sale,500.0,4,4,unfurnished,"Lagos State, Lekki",Lekki,Lagos State,False,"₦ 350,000,000"
4bdrm Duplex in Ikota for sale,500.0,4,4,semi-furnished,"Lekki, Ikota",Ikota,Lekki,False,"₦ 400,000,000"
2bdrm Penthouse in Ikate for sale,500.0,2,2,semi-furnished,"Lekki, Ikate",Ikate,Lekki,False,"₦ 270,000,000"
"5bdrm House in Tarred Road, Guzape District for sale",850.0,5,5,unfurnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),False,"₦ 1,300,000,000"
2bdrm Apartment in Victoria Island Extension for sale,500.0,2,2,semi-furnished,"Victoria Island, Victoria Island Extension",Victoria Island Extension,Victoria Island,False,"₦ 450,000,000"
4bdrm Duplex in Ikate for sale,200.0,4,4,semi-furnished,"Lekki, Ikate",Ikate,Lekki,False,"₦ 350,000,000"
5bdrm Duplex in Ikota for sale,500.0,5,5,semi-furnished,"Lekki, Ikota",Ikota,Lekki,False,"₦ 430,000,000"
Furnished 2bdrm Apartment in Lekki Phase 1 for sale,500.0,2,2,furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,False,"₦ 270,000,000"
5bdrm Duplex in Ikate for sale,500.0,5,5,semi-furnished,"Lekki, Ikate",Ikate,Lekki,False,"₦ 270,000,000"
4bdrm Duplex in GRA Phase 2 Shangisha for sale,500.0,4,4,semi-furnished,"Magodo, GRA Phase 2 Shangisha",GRA Phase 2 Shangisha,Magodo,False,"₦ 550,000,000"
"Furnished 5bdrm Penthouse in Olive Estate, Ibeshe / Amuwo-Odofin",400.0,5,5,furnished,"Amuwo-Odofin, Ibeshe / Amuwo-Odofin",Ibeshe / Amuwo-Odofin,Amuwo-Odofin,False,"₦ 270,000,000"
1bdrm Apartment in Katampe (Main) for sale,10.0,1,1,unfurnished,"Katampe, Katampe (Main)",Katampe (Main),Katampe,False,"₦ 65,000,000"
Furnished 3bdrm Apartment in Adeniyi Jones for sale,1800.0,3,3,furnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,vip_gold,"₦ 300,000,000"
2bdrm Apartment in Ikate for sale,3000.0,2,2,semi-furnished,"Lekki, Ikate",Ikate,Lekki,vip_gold,"₦ 160,000,000"
"5bdrm Duplex in Secured Estate, VGC / Ajah for sale",500.0,5,5,semi-furnished,"Ajah, VGC / Ajah",VGC / Ajah,Ajah,vip_gold,"₦ 300,000,000"
4bdrm Duplex in Lekki Phase 1 for sale,500.0,4,4,semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,False,"₦ 650,000,000"
Furnished 1bdrm Apartment in Ikate for sale,500.0,1,1,furnished,"Lekki, Ikate",Ikate,Lekki,False,"₦ 250,000,000"
3bdrm Apartment in Lekki Phase 1 for sale,500.0,3,3,semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,False,"₦ 300,000,000"
1bdrm Apartment in Ikate for sale,500.0,1,1,semi-furnished,"Lekki, Ikate",Ikate,Lekki,False,"₦ 150,000,000"
4bdrm Duplex in Banana Island for sale,500.0,4,4,semi-furnished,"Ikoyi, Banana Island",Banana Island,Ikoyi,False,"₦ 4,138,500,000"
